y,age,puissance,ville,rouge,age_permis
0,36.90672959,1,1,0,16.86220075
0,19.35372114,0,1,0,0.230679206
0,20.52393498,0,1,0,2.013985855
0,25.73401229,0,1,1,7.355133789
0,25.84388011,1,0,0,7.841514724
0,28.86366146,0,1,0,9.496211134
0,35.88305832,1,0,0,13.10594979
0,27.56383672,0,1,0,5.201581157
0,32.11060233,0,1,0,3.780791546
1,25.67320592,0,1,0,6.865485778
0,19.965991,1,1,0,1.561118876
0,31.89216782,0,1,0,5.95465529
0,26.85045429,0,1,1,8.849679796
0,21.83543379,0,0,0,3.834515757
1,24.78006818,0,1,0,6.76176513
1,48.67674018,0,1,0,26.74455945
0,21.22069428,0,1,0,2.522742875
0,22.46573882,1,1,0,3.721397612
0,24.11522762,0,0,0,4.223653834
0,18.41581433,0,0,0,0.353585276
0,19.76290429,0,1,0,0.127781089
0,29.93249581,0,0,0,7.448664403
0,19.08710239,0,1,0,0.838475995
0,21.08222096,0,1,0,2.727054901
0,24.46979193,0,1,0,5.748026828
1,26.72533525,0,1,0,4.066247749
0,25.16070112,0,1,0,6.559244901
0,20.403758,0,0,0,1.853688726
0,37.73373973,0,1,0,2.057707581
0,24.9855118,0,0,0,5.443427676
0,18.85256112,0,0,0,0.54131339
1,19.25202329,0,1,0,0.705028304
0,30.93549646,0,1,0,9.741672709
0,24.18399132,0,1,0,1.654397718
0,25.90626506,0,0,0,4.883229325
0,25.99092448,0,1,0,7.222744834
0,19.58862243,0,0,0,0.740314232
1,18.08567679,0,0,0,0.029368069
0,19.73846997,0,1,0,1.370948554
0,54.4796137,0,1,0,20.34037738
0,18.23428977,0,1,0,0.220736443
0,27.21673063,0,1,0,5.625274434
0,18.25877934,0,0,0,0.247225763
0,31.75841506,0,1,0,3.835456019
0,19.46764956,1,1,0,1.374454671
0,36.17644198,0,1,0,17.59027532
0,30.80539232,0,0,0,8.732582982
0,27.87381587,0,1,0,8.067691587
0,34.43688414,0,0,1,2.805334143
0,19.34940942,0,1,0,0.60071506
0,42.30677572,0,1,0,24.14479806
0,60.82849173,0,0,0,39.20871879
0,26.31711688,0,1,0,7.329309571
0,22.6047474,0,1,0,3.894377678
0,30.50777673,0,1,0,12.4443352
0,19.83413347,0,0,0,0.315576689
0,24.51743653,0,0,0,0.405228871
0,27.98903895,1,0,0,9.89720259
0,21.27125672,0,1,0,3.09709632
0,24.93498006,0,1,0,5.133765917
0,27.67159301,0,1,0,7.675280418
0,25.93275041,0,1,0,4.218623172
0,24.29074956,0,1,0,5.788587504
0,46.62430806,0,1,0,16.32879804
0,22.50265579,0,1,0,0.696905581
0,26.1995813,0,1,0,6.834710209
0,26.22736667,0,1,0,2.292986229
0,43.07672265,0,0,1,23.26269113
0,24.8900605,0,1,0,4.442467732
0,45.73845347,0,1,0,27.73845347
0,22.20998065,0,0,0,3.890895328
0,24.25272443,1,0,0,5.97608064
0,20.24668196,0,1,0,2.140730337
0,32.10919717,0,0,0,9.772385477
0,27.61951668,0,0,0,8.941241053
1,24.61452603,0,1,0,2.507858146
0,23.25289198,1,1,0,5.24932519
0,29.95500467,1,1,0,10.57794908
0,18.24816504,0,1,0,0.248033141
0,19.07946598,0,0,0,1.060299936
0,22.64761028,0,1,0,4.290153354
0,27.28519183,0,1,1,6.699597405
0,42.02098931,0,1,0,14.71982546
0,21.01857637,0,1,0,2.04193065
0,20.38926538,0,0,0,2.348435451
0,28.39073171,0,0,0,10.01464307
0,21.1962498,0,1,0,2.045817223
0,21.8836763,1,1,0,2.798108518
1,21.10966968,0,1,0,2.194223237
0,26.50288178,0,1,0,8.059806239
0,29.81442401,0,1,0,0.258852815
0,43.03846512,0,1,0,19.79279509
1,20.55153598,0,1,0,2.404322711
1,22.48023109,0,1,0,3.369494389
0,18.25645557,0,0,0,0.241520158
1,26.14970069,0,0,0,7.171103086
0,31.39750606,0,1,0,12.58416072
0,32.70370988,0,0,0,12.18248682
0,26.09974662,0,1,1,3.063030883
0,20.67017576,1,1,0,1.155864129
0,19.69292989,0,1,0,1.105779898
0,26.0802558,0,1,0,5.693065642
0,21.06732256,0,1,0,2.183425157
0,18.22954737,0,1,0,0.186580532
0,19.84633143,0,1,0,0.74320979
0,34.37126052,0,0,0,14.18914526
0,22.75288005,0,1,1,4.140875743
0,18.10276013,0,1,0,0.005028501
0,23.56722653,1,0,0,5.566589327
0,19.40961694,0,0,0,1.158883536
0,33.17058064,0,0,0,10.57480457
0,22.65723592,0,1,0,1.101751169
0,27.98691954,0,0,0,2.709735035
0,22.87433162,0,1,0,0.628687374
0,25.4260168,0,1,0,7.045618538
0,22.79290233,1,0,0,3.692783683
0,27.96277678,0,0,0,8.918196962
0,23.79558458,0,1,0,4.825912513
0,38.37587923,0,1,0,6.332357787
0,51.76274319,0,1,0,33.67561792
0,23.81304429,0,0,0,3.63529347
0,26.84702878,0,1,0,6.741478157
0,29.23405796,0,1,0,10.57287239
0,18.83788934,0,0,0,0.740135812
0,34.80348184,0,1,0,2.881680937
0,49.62659051,0,1,0,30.39501507
0,20.04396969,0,1,0,1.698973819
0,20.13919503,0,1,0,2.022039448
0,18.43370433,0,1,0,0.101008094
0,19.85596679,0,1,0,1.196505024
0,18.95109173,0,1,0,0.695575188
0,25.12960134,0,0,0,6.925136255
0,18.25118578,1,1,0,0.17804451
1,18.81385859,0,1,0,0.612852473
0,21.13467025,0,1,0,1.525166964
0,25.44216901,0,1,0,3.149460063
1,23.22263571,1,1,0,5.003370552
0,20.18531997,0,1,0,2.12670998
0,21.98389905,0,1,0,3.753250209
0,18.74305509,0,1,0,0.007555724
0,20.1272293,0,1,0,1.492074759
0,23.94451178,0,1,0,0.017631523
0,25.73702525,0,1,0,3.602722936
0,29.60837666,0,1,0,4.746394333
0,27.91609363,0,0,0,9.895572036
0,33.7200637,0,1,0,2.178207498
0,34.10698535,1,1,1,0.272250599
0,20.83611971,0,0,0,0.115980925
0,27.00474914,0,1,0,3.824582242
0,44.44489114,0,0,1,25.43455766
0,18.84393445,0,1,0,0.762952297
0,38.15781162,0,1,0,19.53380271
0,30.82877338,0,1,0,1.062710648
0,33.6362714,0,0,0,12.57715151
0,29.05745273,0,0,0,9.264571962
0,34.16005765,0,1,0,13.61602594
0,20.9224385,0,1,0,2.469989364
0,29.82489539,0,1,0,10.66550033
0,21.65522314,1,1,0,2.976153561
0,20.37973956,1,0,0,1.601368158
0,33.05734012,0,1,0,14.97271282
0,38.1496896,0,0,1,19.98261156
0,19.68743757,0,0,0,0.783110136
0,26.45348928,1,1,0,7.277274767
0,18.17054292,0,0,0,0.170448936
0,18.02249504,0,1,0,0.020589694
0,22.99169443,0,1,0,1.535433805
0,18.92832436,0,0,0,0.830045804
0,31.11683259,0,1,0,9.68630649
0,24.56192164,0,1,0,4.742126731
0,18.1602427,0,1,0,0.159744921
1,20.57911299,1,0,0,0.298524605
1,19.86734953,1,1,0,1.201111812
0,20.01808711,0,0,1,1.3157711
0,20.26036757,1,1,0,2.196163961
0,18.66009219,0,1,0,0.65643574
0,18.82900374,0,1,0,0.716931972
0,22.50553201,0,1,0,1.3007437
0,25.35236604,1,1,0,6.604700611
0,22.0713867,0,0,0,4.064836115
0,18.13152478,0,1,1,0.109347639
0,34.76864752,0,1,0,3.408109863
0,21.11723435,0,1,0,3.097685345
0,22.82588829,0,0,0,4.695068097
0,20.86165501,1,1,0,1.791434114
0,24.17494033,0,1,0,6.099472058
0,20.09800006,0,0,0,1.178729554
0,43.37197621,0,1,0,24.45505433
0,24.820997,0,1,0,1.04654998
0,19.43190369,1,0,0,0.43377851
1,20.25229616,0,1,0,1.933331297
0,26.34167493,0,1,0,2.149436869
0,25.27349937,0,0,0,5.378349478
0,20.80583757,0,1,0,2.770965517
1,18.6544531,0,0,0,0.651318773
0,44.95306506,0,1,0,23.9095777
0,21.76996105,0,0,0,2.069023208
1,24.51485534,1,1,0,3.508358151
0,26.94968815,0,1,0,5.176261286
0,22.54743786,0,1,0,2.413935047
0,49.72289332,0,1,1,21.1964557
0,22.0795053,0,1,1,3.760743093
0,20.3909624,0,1,1,1.295197785
1,19.70388737,1,1,0,0.554276643
0,21.09722732,0,1,0,2.729704667
0,22.79277833,0,1,0,2.637613303
0,28.28637034,0,1,0,5.545334737
0,21.01349696,0,1,0,2.177001846
0,19.75162663,0,0,0,0.424335264
0,28.75860069,0,1,0,10.30557738
0,21.19567806,0,1,0,1.957475776
0,19.39198882,0,1,0,0.625884539
0,20.12585502,0,1,0,2.125584892
0,19.75291588,0,1,0,0.644210429
0,21.33751314,0,1,0,3.084793496
0,26.14586174,0,1,0,8.036747043
0,39.93521651,0,0,0,8.871779962
0,22.29974945,0,1,0,3.222852114
0,39.56616986,0,1,1,11.88603965
0,19.88290802,1,1,0,0.379612431
0,30.66618412,0,1,0,6.481806
0,28.41127798,0,0,0,8.105753037
0,20.46252475,0,0,0,1.071408326
0,24.5670305,0,1,1,3.246524293
0,38.43734005,0,0,0,13.30663228
0,24.3687264,1,1,0,5.767602452
0,21.04442813,0,1,0,2.715590097
0,45.48948745,0,1,0,0.843859048
1,23.42633652,1,1,0,4.522347601
0,64.74450903,0,1,0,37.52828027
0,19.31637438,0,0,0,0.044573757
0,20.01906022,0,1,0,1.849085507
0,20.59330129,0,1,0,2.471042597
0,21.46508236,1,1,0,1.652152103
0,23.66873854,0,1,0,4.853598909
0,27.97658325,0,0,0,8.083387244
0,63.00205326,0,0,0,44.47433882
0,18.74776225,0,0,0,0.72688242
0,24.68547367,0,1,0,0.841310781
0,24.43080353,0,1,0,6.219358558
0,22.51683787,0,0,0,3.530788938
1,21.50363996,0,1,0,3.387382995
0,20.82634125,0,1,0,2.609844458
0,35.86820957,0,1,0,17.70523462
0,18.0752021,0,0,0,0.065485889
0,21.71123398,1,1,1,3.399500886
0,19.61294976,0,0,0,0.393315259
0,20.45455472,1,1,0,2.451680788
0,23.84052412,0,1,0,3.322697143
0,25.89006645,0,1,0,4.167126689
0,31.78244384,1,1,0,12.57093851
0,19.52658558,0,1,0,0.360929762
0,23.77976189,0,1,0,4.743079129
0,25.73343057,0,1,0,7.340980222
0,20.04188974,0,1,0,1.663006025
1,35.81994575,0,0,0,17.66517383
0,19.11678456,0,1,1,0.345097495
0,28.17788322,0,0,0,9.555252107
0,34.60841921,0,1,0,0.226556653
1,34.27454845,0,1,0,4.839762588
0,37.96713114,0,1,0,18.20847409
0,22.47278002,0,0,0,4.472611038
0,32.09073078,0,1,0,3.625551089
1,19.22615135,0,1,0,1.223746691
0,21.31149954,0,1,0,1.702639092
0,19.00009226,0,1,0,0.667592264
0,23.03672404,0,1,0,5.036277888
1,18.58577617,0,1,0,0.244474268
0,18.18483469,0,1,0,0.184790272
0,31.40269634,0,0,0,10.73147072
0,18.50139987,0,1,0,0.48845892
0,42.27918054,0,1,0,8.961650939
0,21.38248729,0,1,0,3.362499961
0,34.19556738,0,0,0,14.58078166
0,28.90299676,0,0,0,1.357940433
0,18.04244876,0,0,0,0.005444216
0,35.61034113,0,0,0,8.771739271
0,29.63617435,0,1,0,11.48833948
0,32.9070065,0,0,0,14.87570672
0,27.2738959,0,1,0,8.245275728
0,18.61978771,1,1,0,0.541100874
0,32.3598412,0,1,0,10.95234769
0,18.29363162,0,1,0,0.268846746
0,19.6068505,1,1,0,1.271080931
0,21.4002521,0,1,0,0.63241957
0,18.30242543,1,1,0,0.197137537
0,24.80209274,0,1,0,6.300753792
0,22.01918062,0,1,0,3.991304157
0,31.52280479,0,0,0,9.647240512
1,24.53849318,0,1,1,5.987672942
0,42.68942752,0,1,0,22.35231136
0,19.6989581,1,1,0,1.517158109
0,27.7051696,0,1,0,4.459312316
0,26.33004963,0,0,0,7.82597069
0,26.97682769,1,1,0,8.938884462
1,21.24858361,0,1,0,3.230410889
0,23.39008557,0,0,0,5.388560329
0,22.67833893,0,0,0,4.618258987
0,28.39465756,0,1,1,5.801650267
0,18.85503525,0,1,0,0.786757625
0,18.19269834,1,1,1,0.016821128
0,18.388088,0,1,0,0.193957314
0,42.20313397,1,1,0,19.5058168
0,25.91755964,1,1,0,0.030190175
0,18.16231769,0,1,0,0.094584551
0,19.09396454,0,1,0,1.029902322
0,24.77411419,0,0,0,5.83461373
0,19.9059287,0,1,0,1.827969004
0,21.27693011,0,1,0,2.739849691
0,41.36750829,0,1,0,22.21969101
0,20.19734631,0,1,0,2.052957525
0,21.71124593,0,0,0,3.706570518
0,22.03514756,0,1,1,1.204895524
0,37.67906507,0,1,0,4.11682131
0,19.82542918,0,1,0,0.378031569
0,20.11920554,0,1,0,2.055613531
0,23.54958663,0,1,0,2.413850275
0,24.13415681,0,1,0,0.389575268
0,21.60713238,0,1,1,1.343061899
0,33.26234799,1,0,0,9.846704806
0,30.92335576,0,0,0,6.201009092
0,21.57564589,0,1,0,2.967403571
0,19.04873091,0,1,0,1.000710215
0,18.17913884,0,1,0,0.172001819
0,21.01914788,1,0,0,1.536890624
0,27.47850309,0,1,0,9.282563413
1,22.80365002,0,1,0,0.090468815
0,19.37960271,0,1,0,1.364029469
0,33.38504212,1,1,1,13.78868089
0,20.59189153,1,1,0,2.186266057
0,35.6769646,0,0,0,12.89427956
0,31.53390691,0,1,0,6.799051766
0,21.39217555,0,1,0,2.20050926
1,22.43203218,1,1,0,2.866722158
0,28.20333071,1,0,0,10.06199173
0,20.46870097,1,1,0,1.441276906
0,19.55420578,0,1,0,1.530953067
0,27.57844186,0,0,0,9.49512583
0,21.89085588,0,1,0,0.902793724
0,22.93670158,0,1,1,3.11483789
0,31.18776768,0,1,0,9.287934338
1,36.14481092,0,1,0,14.90760833
0,18.28011896,0,1,0,0.235241347
0,35.47506966,0,1,0,17.22840914
0,19.26024742,0,1,1,0.806922706
0,29.89171833,0,0,0,11.79224629
0,19.85248651,1,0,0,1.849535678
1,18.70441394,0,1,0,0.337313946
0,20.59742698,1,0,0,2.564068267
0,18.65995612,0,1,0,0.09503416
0,24.57730577,0,1,0,3.863274377
0,29.66520447,0,1,0,7.688283089
0,19.54520493,0,1,0,1.21135688
0,23.68642034,0,0,0,0.123863238
0,32.07753894,0,1,1,8.361627301
0,19.1289154,0,1,0,0.438695816
0,19.21161388,0,0,1,0.904410098
0,23.54973356,1,1,0,4.544953225
0,23.12443127,0,1,0,5.053083783
0,20.55923316,0,1,0,0.991245479
0,32.09814729,0,1,0,12.38661763
0,21.18878424,1,1,1,2.37664866
0,31.27999049,1,1,0,13.14605081
0,22.09932302,1,1,0,1.011458863
0,21.86362075,0,1,0,3.428878241
0,44.83487907,0,1,0,25.84637646
0,20.50849675,0,1,0,1.877381634
0,23.76545739,0,1,0,5.441356485
0,27.95581099,0,0,0,8.77541643
1,21.88336811,0,1,1,3.800329948
0,26.31301159,0,1,0,8.155297091
0,24.61992705,1,1,0,5.789600354
0,32.21718434,0,0,0,3.317819105
0,23.71776818,0,0,0,3.886541855
1,27.67295722,0,1,0,9.533811233
0,19.68422846,1,1,0,1.028644931
0,18.75363496,0,1,0,0.502678383
0,23.88823276,0,1,0,0.478401065
0,24.4290816,0,0,0,5.987208581
0,19.31588559,0,0,1,0.405585415
0,40.53761764,0,1,0,13.18752108
0,20.61247482,0,1,0,0.319602056
0,33.97021942,1,1,0,15.28808969
0,20.49386961,0,1,0,2.414898358
0,21.31270088,1,1,0,2.828710587
0,25.04037093,0,1,1,5.624005868
1,72.03514905,0,1,0,36.16386276
0,18.39582457,0,1,0,0.33221348
0,34.40094991,0,0,0,4.024810361
0,32.11061259,0,1,0,12.81173738
0,34.83579342,0,1,0,3.558098928
0,18.43512852,1,0,0,0.426084613
0,19.5885608,0,1,0,1.588456509
0,19.12350822,0,0,0,1.122274963
0,20.94292213,0,1,0,2.139876615
0,24.3538455,0,0,0,5.630722208
0,19.26087253,0,0,1,0.809861433
0,37.963887,0,1,0,14.64055277
0,18.22006747,0,1,0,0.202134171
0,28.08644442,0,0,0,5.890705616
0,33.59199418,1,0,0,9.135957526
0,28.45081955,0,1,0,10.11878706
0,34.49870322,0,1,0,4.51803628
0,56.00079334,0,1,0,9.08412475
0,19.30591264,0,1,0,1.143757728
0,33.03691587,0,0,0,0.145639446
0,29.00293518,0,1,0,4.266074327
0,43.11427904,0,1,0,3.940279295
0,34.77442629,0,0,0,12.73089071
0,36.35168802,0,0,0,17.98568605
0,27.76517072,0,1,1,1.885432913
0,20.98490984,0,0,0,2.933746877
0,21.0737617,0,1,0,2.977414773
0,31.39406479,0,1,0,12.04101186
0,23.82512469,0,1,0,4.688067021
0,20.75030189,0,1,0,2.310182636
0,31.58186152,0,1,0,3.149119569
0,19.28380085,0,1,1,0.919670559
0,19.21203795,0,1,0,0.492496214
0,25.56680152,0,1,0,7.475654564
0,27.96779468,1,1,0,2.291642583
0,25.46506973,0,0,0,7.432105853
0,18.31504132,0,1,0,0.218349031
0,18.74421195,1,1,0,0.736513234
0,20.48121711,0,1,0,1.752596842
0,27.2622537,1,0,0,5.759682958
0,18.00243106,0,1,0,0.002236811
0,20.82932162,0,0,0,2.826541157
0,19.24546416,0,0,0,0.482651268
0,19.27172518,0,1,0,1.261253947
0,24.53590557,0,1,0,5.820348731
0,47.23960173,0,1,0,14.45414905
0,21.37996052,0,1,0,3.369019411
0,21.89600956,0,1,1,2.958629389
0,19.97919798,0,1,0,0.018580087
0,24.21125982,0,1,0,6.162586395
0,36.50051518,1,0,0,5.63151176
0,26.34382287,0,0,0,0.468934353
0,24.93872286,0,1,0,4.936248004
0,29.16118326,0,1,0,9.932346265
0,23.35628167,0,0,0,5.13001245
0,43.15888345,0,0,0,6.291859928
0,56.14666694,1,0,0,34.65446288
0,19.17621669,0,1,0,0.621830908
0,32.9942894,1,0,0,14.35485332
0,25.99729818,0,1,0,5.123219953
0,18.66503916,0,1,0,0.658908031
0,25.70683814,0,0,0,5.274270251
0,29.37266357,0,0,0,8.14531552
0,19.73797793,0,1,0,0.920852999
0,18.07605111,0,0,0,0.056606409
0,18.6805789,1,0,0,0.675731406
0,19.93264478,0,1,0,1.929392212
0,38.96314856,0,1,0,20.88087961
0,19.88359568,0,0,0,0.590474144
0,20.05724944,0,1,0,2.056130588
0,18.86302515,0,0,0,0.497165141
0,21.15037053,0,0,0,2.200448086
0,23.52069104,0,0,0,3.233539733
0,24.57885403,0,1,1,6.578232894
0,19.42749425,1,1,1,1.382156882
0,25.06024015,0,0,0,2.503763107
0,31.06800559,0,0,0,11.2334898
0,22.43842886,0,1,0,4.386431406
0,26.0472289,0,1,0,7.758069249
0,29.35499112,0,1,0,4.587709486
0,20.47971559,0,0,0,1.872872117
1,21.60115253,0,1,0,0.333836038
1,24.32363652,1,1,0,4.084191191
0,18.39740824,0,1,0,0.37447424
0,22.11733085,0,1,0,1.020471953
0,19.52934482,0,1,1,1.459144257
1,18.46814331,0,0,0,0.221986776
0,38.78981254,0,1,0,20.4690953
0,18.165593,0,1,0,0.038004076
0,23.84992874,0,1,0,2.782982208
0,28.02807931,0,0,1,8.001973314
0,29.78117429,0,1,0,4.172929866
0,35.13587898,0,1,0,6.319523283
0,18.48286345,0,1,0,0.388854999
0,30.27963167,0,1,0,12.22574616
0,33.22895314,1,1,0,5.806288015
0,30.33566538,0,1,0,2.538802757
0,23.50150369,0,1,0,4.018177891
0,28.9474921,0,1,0,6.37415646
0,18.37781301,0,1,0,0.160459842
0,20.33634951,0,1,0,2.030768748
0,23.10087232,0,0,0,4.598221375
0,34.56580709,0,0,0,14.90106764
0,25.36221355,0,0,0,6.572067954
0,39.35503759,0,1,0,15.75045585
0,52.95017798,0,1,0,27.01389914
0,24.07701557,0,1,0,4.047046471
0,18.87015884,1,1,0,0.027563864
0,20.95220414,0,1,0,2.386365645
0,25.49414009,1,0,1,3.680033416
0,28.71536498,0,0,0,9.014783223
0,45.82542324,0,1,0,26.75379063
0,29.34406768,0,0,0,10.26999946
0,21.46511909,0,0,0,0.325454791
0,19.56054412,1,1,1,1.449765907
0,23.0774734,1,0,0,3.255846122
0,20.74089828,0,1,0,2.026331097
0,21.69981976,1,0,0,3.635902657
0,18.71054811,0,1,0,0.677658971
1,18.08033566,0,1,0,0.013906984
0,29.04204582,0,1,0,5.845760656
0,19.86505003,0,0,0,0.089704756
0,31.34130911,0,1,0,10.07401368
0,18.02260128,0,1,0,0.021495309
0,25.39690976,0,0,0,6.786512703
0,29.16021905,0,1,1,9.95195539
0,18.92439207,0,1,1,0.500719167
0,18.49890307,0,1,0,0.39610949
0,19.01651132,0,0,0,0.607665603
0,18.25496451,1,1,0,0.226945603
0,19.81733108,0,1,0,1.417015513
0,37.43181633,0,0,0,3.677700813
0,18.80041865,0,1,0,0.471865552
0,23.90698608,0,0,0,5.546812753
0,18.49055812,0,1,0,0.116360047
1,31.79107017,0,1,0,13.56631033
0,22.16822925,0,0,0,2.74868798
0,39.09588204,0,1,0,14.61339216
0,22.72055844,0,0,0,4.716335359
0,24.26187866,0,1,0,3.869598971
0,28.19958463,1,1,1,8.201020563
0,43.09122363,1,0,0,13.96209957
0,19.10710545,0,1,0,1.106990189
0,31.23788071,0,1,0,12.27427917
0,22.3123798,0,1,0,3.720773456
0,19.01910882,0,0,1,0.789607441
0,31.11437476,1,1,0,6.601630628
0,22.87222392,0,1,0,1.908596156
0,19.98024452,0,1,0,0.751614891
0,18.07248704,0,1,0,0.007313427
0,18.64263344,0,1,0,0.642351747
0,24.77353163,0,0,0,5.739744104
0,22.43527763,0,1,0,4.431060963
0,22.43590425,0,1,0,2.545434905
0,19.09524017,1,0,0,0.275940468
0,39.67158949,0,1,0,6.754931721
0,34.21208134,0,1,0,14.66057247
0,26.11920433,1,1,0,4.354352397
0,31.57771125,0,1,0,8.689465664
0,39.31701334,0,0,0,18.59096714
0,26.56520124,0,0,0,6.071489093
1,34.15095295,0,0,0,13.77069003
0,19.82550656,0,0,0,0.161231424
0,45.14857754,1,1,0,25.54258909
0,33.50204004,1,1,0,15.44210702
0,31.40517211,1,1,0,13.39733677
0,22.48518619,0,1,0,0.349740105
1,25.40299914,0,1,0,3.45768996
1,33.11708062,0,1,0,4.953967998
0,23.74733459,0,0,0,1.713401046
0,22.6814622,0,0,0,4.313280661
0,27.76238807,0,1,0,1.208110229
0,22.99699411,1,0,0,2.641133897
0,24.90105906,1,1,0,6.32488413
0,20.28628283,0,0,0,0.618170257
0,20.45572579,0,0,0,0.669372489
0,24.49179937,0,0,0,6.487728232
0,28.01005773,1,1,0,7.730757918
0,23.85006843,0,1,0,3.382168029
0,30.84427213,0,1,0,8.055966838
0,44.57337806,0,1,0,24.30801921
0,25.20102854,0,1,0,4.485847991
0,28.07076925,0,1,0,4.027179658
0,33.4339655,0,1,0,7.256042905
0,19.94859205,0,0,0,1.751272144
0,18.12768093,0,0,0,0.12035772
0,18.11559117,0,1,0,0.023047411
0,40.65343754,1,0,0,19.18159192
0,18.49740961,0,0,0,0.362585684
0,36.54585582,0,1,1,9.306194908
0,18.18572708,1,1,0,0.133160967
0,21.55025712,1,1,0,0.52116191
0,23.04732877,0,1,0,1.140753188
0,19.66462683,0,1,0,1.368579749
0,25.7611176,0,0,0,0.917198834
1,22.84424469,0,1,0,3.443904892
0,40.88613798,0,0,0,22.71700987
0,53.3713247,0,1,0,31.59018137
0,33.66439345,0,1,0,11.90102157
0,31.04924926,0,1,0,9.921783836
0,21.51395046,0,0,0,1.414923353
0,32.72568889,0,1,0,9.575787975
0,18.20797639,0,1,0,0.200526943
0,32.87582167,0,1,1,7.275910781
0,31.63298345,0,0,1,10.14826246
0,34.52448684,0,1,0,15.29741325
0,52.08215023,0,1,0,17.76693317
0,24.85350945,1,1,0,0.370881201
0,25.10035086,0,1,0,6.276870053
0,29.54443893,0,1,0,1.558741657
0,30.80205436,0,0,0,1.540538835
1,18.57932418,0,1,0,0.571837771
0,21.29868917,0,1,0,3.29175278
0,23.17563561,0,1,0,5.175612188
1,21.65414107,0,0,0,2.776955063
0,20.29153994,0,1,1,0.633527348
0,24.57677257,0,0,0,6.414328693
0,36.77171037,0,1,0,8.342122959
0,24.50684118,0,1,0,2.544542403
0,24.18743744,0,1,0,3.728754612
0,30.56367582,0,0,0,8.289642026
0,23.23244828,0,1,0,5.145878782
0,26.39386471,0,1,0,3.227288396
0,21.19161736,0,1,0,1.817196934
0,21.18868453,0,1,0,0.700093326
0,19.88764136,0,1,1,1.503965536
0,20.48069608,1,1,0,1.038234263
0,41.91946977,0,1,0,23.51017258
0,38.54393081,0,1,0,1.406767465
0,30.68803527,1,0,1,8.459914828
0,25.05655053,0,0,1,7.05497495
0,18.66760013,0,1,0,0.663145437
0,20.65320815,0,1,0,1.612413913
0,49.05717597,0,1,0,12.59716153
0,27.0735312,0,1,0,8.145222716
0,22.07922883,0,0,0,2.705762828
0,18.18021584,0,0,1,0.174193309
0,33.04885022,0,1,0,8.740881381
0,31.66089654,0,0,1,7.696201241
0,20.04303925,0,1,1,0.471322898
0,27.40441446,1,0,0,7.108054137
0,24.11207302,0,0,0,5.981550057
0,18.04580231,1,1,0,0.044832221
0,30.04348652,0,0,0,8.894366753
0,18.66573229,0,1,0,0.528549201
0,34.78251666,0,0,0,4.13211151
0,23.06237431,0,0,0,1.715114666
0,31.15326895,0,1,0,8.541905035
0,28.96457663,0,0,0,5.172655008
0,30.05987391,1,1,0,11.7824443
0,18.16160616,0,1,0,0.033506048
0,18.89684728,0,0,0,0.357899891
0,26.09159115,0,1,0,7.737995093
0,22.95608813,0,1,0,2.617975912
0,25.47344896,0,0,0,7.156172506
0,23.50583874,0,1,1,3.941871796
0,23.15468114,0,1,0,4.277570784
0,46.21497331,0,1,0,16.41787449
0,20.3960858,0,1,0,1.609021509
0,20.66964378,0,0,0,1.17235371
0,86.33629165,1,1,0,64.07937582
0,18.42863814,0,0,0,0.396479791
0,27.91866861,0,1,0,7.148883031
1,26.38720575,0,0,0,7.699036978
0,20.06206316,0,1,0,2.008957847
0,18.74363077,0,1,0,0.211084201
0,21.46534023,0,1,0,2.48655054
0,18.91318677,0,1,0,0.165723973
1,23.39533324,0,1,0,4.048904186
0,29.54235644,0,1,0,10.49364894
0,18.36368324,0,1,0,0.042690477
0,19.04307335,0,1,0,1.040072058
1,22.97321443,0,1,0,4.072019241
0,21.82794689,0,0,0,3.327262466
0,23.17276245,0,1,0,4.292029719
1,19.48886649,0,1,0,1.313959013
0,25.27936296,0,1,0,4.270258295
0,34.06368256,0,1,0,10.01194405
0,40.64822518,0,0,0,11.58079512
0,33.17530211,0,0,0,13.76679416
0,25.02690385,0,1,0,6.86887921
0,25.67176056,0,1,0,7.349514271
0,23.73219455,0,1,0,1.524642711
0,25.46768166,0,0,0,1.210623522
0,26.57334117,0,0,0,5.858613074
1,27.85797781,0,0,0,8.661022485
0,26.30144306,0,1,0,4.159230167
0,25.71370094,0,1,0,1.343023907
0,25.89568422,0,1,0,3.899331217
0,23.07833057,0,1,0,1.057867574
0,20.2281958,0,1,0,2.06049589
0,18.44226131,0,1,0,0.278751219
0,32.38014375,0,1,1,14.31180864
0,23.36964297,0,1,0,4.710423781
0,35.80462797,0,1,0,1.340037249
0,21.93012604,0,0,0,3.260963385
0,18.49846944,1,1,1,0.416663677
0,19.18948937,0,0,0,0.565872754
0,19.39366454,1,1,0,1.088571099
0,21.91918246,0,1,0,3.900470794
0,49.1867676,0,1,0,10.58742618
0,25.83783236,0,1,1,7.825626095
0,23.27157744,0,1,1,5.216479593
0,20.88184268,0,0,0,2.618053969
0,27.22452265,0,1,0,9.169752853
0,22.77602947,0,0,0,4.713639577
0,22.9430687,0,0,0,4.673573737
0,26.24899989,0,1,0,8.163824182
0,21.77245903,0,0,0,2.786446604
0,19.48838883,0,0,0,0.642587546
0,28.6149292,0,1,0,9.595055586
0,32.72977661,0,1,0,9.635513091
0,41.59800668,0,0,0,18.32156665
